index,image_id,filename,image_path,image_match,category,mean_human_complexity_rating,human_rating_count,human_rating_variance,human_rating_sd,text.no_text,text.axes_labels,text.axes_text,text.titles,text.annotations,text.captions,text.legend_text,text.legend_title,text.text_only,color.black_and_white,color.background_color,color.color_count,data.quantitative,data.categorical,design.chart_count,design.chart_types_count,design.multi_panel,design.area,design.bar,design.circle,design.diagram,design.distribution,design.grid_or_matrix,design.line,design.map,design.point,design.table,design.text,design.trees_or_networks
2510,2510.png,whoQ48_6.png,data/government/whoQ48_6.png,exact,G,14.1,10,340.9888888888889,18.465884459968034,0,1,1,1,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2511,2511.png,visMost353.png,data/vis1/visMost353.png,exact,I,47.0,10,383.3333333333333,19.578900207451216,0,0,0,1,1,1,0,0,0,0,1,6,0,1,2,3,1,0,0,0,1,1,0,0,0,0,1,0,0
2512,2512.png,v485_n7398_16_f1.png,data/science/v485_n7398_16_f1.png,exact,S,62.2,10,404.84444444444443,20.12074661747035,0,1,1,0,1,0,1,0,0,0,1,16,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0
2513,2513.png,vis2.png,data/vis2/vis2.png,exact,I,61.0,10,279.1111111111111,16.706618781522224,0,1,1,1,1,1,0,0,0,0,1,20,9,5,7,2,1,0,1,1,0,0,0,0,0,0,0,0,0
2514,2514.png,wsj361.png,data/news/wsj361.png,exact,N,14.9,10,321.2111111111111,17.922363435415296,0,0,1,0,1,1,0,0,0,0,1,4,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2515,2515.png,wsj407.png,data/news/wsj407.png,exact,N,38.9,10,627.4333333333334,25.048619389765445,0,0,1,1,1,1,1,1,0,0,0,3,6,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2516,2516.png,v483_n7390_1_f2.png,data/science/v483_n7390_1_f2.png,exact,S,65.1,10,351.8777777777778,18.75840552333214,0,1,1,0,1,0,1,0,0,0,0,2,2,1,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0
2517,2517.png,v484_n7394_6_f2.png,data/science/v484_n7394_6_f2.png,exact,S,77.4,10,163.6,12.790621564255586,0,1,1,0,1,0,1,0,0,0,0,5,10,1,4,3,1,0,0,0,0,0,1,1,0,1,0,0,0
2518,2518.png,visMost435.png,data/vis1/visMost435.png,exact,I,26.3,10,405.7888888888889,20.144202364176373,0,0,0,0,0,0,0,0,1,0,0,20,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2519,2519.png,vis560.png,data/vis3/vis560.png,exact,I,69.5,10,500.94444444444446,22.381788231605725,0,0,0,1,1,1,0,0,0,0,1,6,5,5,9,3,1,0,0,1,1,0,0,0,0,0,0,1,0
2520,2520.png,treasuryL04_2.png,data/government/treasuryL04_2.png,exact,G,17.9,10,204.76666666666665,14.309670389868058,0,0,0,1,1,1,0,0,0,0,0,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2521,2521.png,v483_n7387_3_f1.png,data/science/v483_n7387_3_f1.png,exact,S,79.8,10,204.4,14.296852800529214,0,1,1,0,1,0,0,0,0,0,0,7,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2522,2522.png,visMost421.png,data/vis1/visMost421.png,exact,I,62.5,10,600.0555555555555,24.49603142461153,0,1,1,0,1,1,1,1,0,0,1,20,15,14,21,7,1,1,1,1,1,0,0,1,1,0,0,1,0
2523,2523.png,vis574.png,data/vis3/vis574.png,exact,I,48.2,10,394.4,19.859506539690255,0,0,1,1,1,1,0,0,0,0,1,3,2,2,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0
2524,2524.png,v485_n7396_27_f2.png,data/science/v485_n7396_27_f2.png,exact,S,80.8,10,214.17777777777778,14.634813896246778,0,1,1,0,1,0,1,0,0,0,0,2,8,2,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2525,2525.png,wsj413.png,data/news/wsj413.png,exact,N,28.6,10,298.7111111111111,17.283261009170438,0,0,1,1,0,1,0,0,0,0,1,7,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2526,2526.png,wsj375.png,data/news/wsj375.png,exact,N,17.0,10,187.55555555555554,13.695092389449425,0,0,1,1,1,1,0,0,0,0,0,3,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2527,2527.png,treasuryD02_2.png,data/government/treasuryD02_2.png,exact,G,36.7,10,576.0111111111111,24.000231480365166,0,1,1,1,1,1,1,0,0,0,0,2,2,3,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0
2528,2528.png,vis212.png,data/vis2/vis212.png,exact,I,55.8,10,551.7333333333333,23.489004519845736,0,0,0,1,1,0,0,0,0,0,1,9,1,2,5,3,1,0,0,1,0,0,0,0,0,0,1,1,0
2529,2529.png,visMost347.png,data/vis1/visMost347.png,exact,I,51.9,10,690.9888888888889,26.28666751204665,0,0,1,1,1,1,1,0,0,0,1,8,1,3,16,6,1,0,1,1,1,0,0,0,1,0,1,1,0
2530,2530.png,v483_n7391_1_f2.png,data/science/v483_n7391_1_f2.png,exact,S,77.1,10,111.87777777777778,10.577229210798912,0,1,1,0,1,0,1,0,0,0,0,11,2,3,3,3,1,1,0,0,0,0,0,1,0,1,0,0,0
2531,2531.png,v489_n7414_1_f4.png,data/science/v489_n7414_1_f4.png,exact,S,81.3,10,568.4555555555555,23.84230600331175,0,1,1,0,1,0,1,0,0,0,0,22,1,5,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2532,2532.png,visMost409.png,data/vis1/visMost409.png,exact,I,61.3,10,473.7888888888889,21.766692189877837,0,0,0,0,0,0,0,0,1,0,1,20,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2533,2533.png,v488_n7411_15_f3.png,data/science/v488_n7411_15_f3.png,exact,S,73.2,10,127.73333333333333,11.301917241483116,0,1,1,0,1,1,1,0,0,0,0,2,5,1,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2534,2534.png,v489_n7415_1_f4.png,data/science/v489_n7415_1_f4.png,exact,S,74.0,10,307.1111111111111,17.524585904126553,0,1,1,0,1,0,1,0,0,0,0,4,5,6,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0
2535,2535.png,vis548.png,data/vis3/vis548.png,exact,I,52.4,10,522.9333333333334,22.867735640708577,0,0,0,0,0,0,0,0,1,0,1,6,1,5,8,5,1,0,1,1,1,0,0,0,0,0,1,1,0
2536,2536.png,v483_n7389_19_f2.png,data/science/v483_n7389_19_f2.png,exact,S,80.6,10,172.7111111111111,13.141959941770905,0,1,1,1,1,0,1,0,0,1,0,2,6,6,8,3,1,0,1,0,1,0,0,0,0,1,0,0,0
2537,2537.png,v485_n7398_18_f4.png,data/science/v485_n7398_18_f4.png,exact,S,83.6,10,142.04444444444445,11.918239989379492,0,1,1,0,1,0,1,0,0,0,0,4,3,3,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
2538,2538.png,v483_n7391_13_f3.png,data/science/v483_n7391_13_f3.png,exact,S,70.0,10,293.55555555555554,17.13346303452853,0,1,1,0,1,0,1,0,0,0,0,6,2,3,4,3,1,0,0,0,0,1,0,1,0,1,0,0,0
2539,2539.png,wsj349.png,data/news/wsj349.png,exact,N,26.8,10,507.28888888888895,22.523074587828567,0,0,1,1,1,1,0,0,0,0,1,3,3,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2540,2540.png,v484_n7393_2_f3.png,data/science/v484_n7393_2_f3.png,exact,S,82.5,10,116.27777777777777,10.783217413081207,0,1,1,1,1,0,0,0,0,0,1,6,2,11,26,2,1,0,1,0,1,0,0,0,0,0,0,0,0
2541,2541.png,wsj439.png,data/news/wsj439.png,exact,N,23.0,10,333.55555555555554,18.263503375736967,0,0,0,1,1,1,1,0,0,0,1,4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2542,2542.png,v488_n7411_15_f1.png,data/science/v488_n7411_15_f1.png,exact,S,79.1,10,372.32222222222225,19.295652935887457,0,1,1,1,1,0,0,0,0,0,0,7,2,3,24,3,1,0,1,0,1,0,0,1,0,0,0,0,0
2543,2543.png,vis238.png,data/vis2/vis238.png,exact,I,45.5,10,624.9444444444445,24.998888864196434,0,1,1,1,1,0,0,0,0,0,1,4,2,2,6,4,1,0,1,1,1,1,0,0,0,0,0,0,0
2544,2544.png,v489_n7416_21_f4.png,data/science/v489_n7416_21_f4.png,exact,S,76.4,10,216.7111111111111,14.721111069179225,0,1,1,0,1,0,1,0,0,0,0,6,9,7,10,4,1,1,1,0,0,0,0,1,0,0,0,0,1
2545,2545.png,v484_n7393_2_f1.png,data/science/v484_n7393_2_f1.png,exact,S,87.2,10,238.4,15.440207252495027,0,1,0,1,1,0,0,0,0,0,0,9,0,0,23,3,1,0,0,0,1,1,0,0,0,0,0,0,1
2546,2546.png,visMost379.png,data/vis1/visMost379.png,exact,I,62.3,10,572.0111111111111,23.916753774521972,0,0,0,0,1,1,0,0,0,0,1,4,0,9,15,4,1,0,0,1,1,0,0,0,1,0,0,1,0
2547,2547.png,v483_n7391_13_f1.png,data/science/v483_n7391_13_f1.png,exact,S,65.9,10,299.2111111111111,17.297719824043604,0,1,1,0,1,0,1,0,0,0,0,5,2,3,3,3,1,0,0,0,0,1,0,1,0,1,0,0,0
2548,2548.png,v489_n7414_30_f2.png,data/science/v489_n7414_30_f2.png,exact,S,73.4,10,770.0444444444445,27.74967467276769,0,1,1,0,0,0,0,0,0,0,0,2,0,10,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2549,2549.png,vis562.png,data/vis3/vis562.png,exact,I,34.1,10,353.65555555555557,18.805731986699044,0,0,0,0,1,0,0,0,0,0,1,6,7,7,5,3,1,1,0,1,0,1,0,0,0,0,0,0,0
2550,2550.png,visMost437.png,data/vis1/visMost437.png,exact,I,38.4,10,377.15555555555557,19.42049318517827,0,1,1,1,1,1,0,0,0,0,1,3,2,2,5,3,1,0,1,1,0,1,0,0,0,0,0,0,0
2551,2551.png,wsj405.png,data/news/wsj405.png,exact,N,48.9,10,565.2111111111111,23.774168988865018,0,0,1,1,1,1,0,0,0,0,0,5,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0
2552,2552.png,v486_n7402_19_f2.png,data/science/v486_n7402_19_f2.png,exact,S,74.9,10,142.1,11.92057045614848,0,1,1,0,1,0,1,0,0,0,0,3,11,1,16,4,1,0,1,0,0,1,0,1,0,1,0,0,0
2553,2553.png,wsj363.png,data/news/wsj363.png,exact,N,26.6,10,565.1555555555556,23.773000558523435,0,0,1,1,1,1,0,0,0,0,1,5,1,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0
2554,2554.png,v485_n7398_16_f3.png,data/science/v485_n7398_16_f3.png,exact,S,87.9,10,260.5444444444444,16.141389173316046,0,1,1,0,1,0,0,0,0,0,1,3,2,7,5,3,1,0,1,0,1,0,0,0,0,0,0,0,1
2555,2555.png,whoQ48_4.png,data/government/whoQ48_4.png,exact,G,12.6,10,235.6,15.349267083479914,0,1,1,1,0,0,1,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2556,2556.png,visMost351.png,data/vis1/visMost351.png,exact,I,49.3,10,316.4555555555556,17.789197720964136,0,0,0,1,1,0,0,0,0,0,1,16,4,3,6,3,1,1,0,1,0,0,0,0,0,0,1,0,0
2557,2557.png,vis204.png,data/vis2/vis204.png,exact,I,13.1,10,208.3222222222222,14.433371824429043,0,0,0,0,0,0,0,0,1,0,1,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2558,2558.png,visMost345.png,data/vis1/visMost345.png,exact,I,70.8,10,199.2888888888889,14.116971661404188,0,0,1,1,1,1,0,0,0,0,0,2,1,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
2559,2559.png,vis210.png,data/vis2/vis210.png,exact,I,54.9,10,626.5444444444445,25.030869829960853,0,0,0,0,1,1,0,0,0,0,1,20,2,1,7,2,1,0,1,0,0,0,0,0,0,0,1,0,0
2560,2560.png,wsj377.png,data/news/wsj377.png,exact,N,31.2,10,546.4,23.375200533899168,0,0,0,1,1,0,0,0,0,0,1,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2561,2561.png,wsj411.png,data/news/wsj411.png,exact,N,29.9,10,538.5444444444445,23.206560375127644,0,0,0,1,1,1,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
2562,2562.png,vis576.png,data/vis3/vis576.png,exact,I,36.4,10,134.7111111111111,11.606511582345107,0,0,1,1,1,1,0,0,0,0,1,7,4,2,4,4,1,0,1,1,0,1,0,0,1,0,0,0,0
2563,2563.png,v483_n7387_3_f3.png,data/science/v483_n7387_3_f3.png,exact,S,91.0,10,88.88888888888889,9.428090415820634,0,1,1,0,1,0,0,0,0,0,0,8,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2564,2564.png,visMost423.png,data/vis1/visMost423.png,exact,I,51.0,10,155.77777777777777,12.48109681789937,0,0,1,0,1,1,1,1,0,0,0,7,6,5,6,6,1,1,1,1,0,0,0,1,1,1,0,0,0
2565,2565.png,v484_n7394_18_f3.png,data/science/v484_n7394_18_f3.png,exact,S,77.9,10,313.43333333333334,17.704048501213876,0,0,0,0,1,0,0,0,0,0,0,5,1,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2566,2566.png,v490_n7419_18_f1.png,data/science/v490_n7419_18_f1.png,exact,S,87.0,10,184.0,13.564659966250536,0,1,1,0,1,0,1,0,0,0,0,8,4,4,12,3,1,0,1,0,1,0,0,1,0,0,0,0,0
2567,2567.png,v488_n7410_4_f4.png,data/science/v488_n7410_4_f4.png,exact,S,96.7,10,39.78888888888889,6.307843442008441,0,1,0,0,1,0,0,0,0,0,0,6,4,2,20,4,1,0,0,1,1,0,0,1,0,1,0,0,0
2568,2568.png,wsj388.png,data/news/wsj388.png,exact,N,18.4,10,198.04444444444445,14.07282645542268,0,1,1,1,0,1,1,0,0,0,1,6,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2569,2569.png,vis38.png,data/vis2/vis38.png,exact,I,18.5,10,278.72222222222223,16.69497595752154,0,0,0,1,0,1,0,0,0,0,1,5,1,1,7,3,0,0,0,1,0,0,0,0,0,0,1,1,0
2570,2570.png,vis589.png,data/vis3/vis589.png,exact,I,47.9,10,503.65555555555557,22.44227162199842,0,0,0,0,0,0,0,0,1,0,1,9,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2571,2571.png,economist_daily_chart_236.png,data/news/economist_daily_chart_236.png,exact,N,29.6,10,334.26666666666665,18.282961102257662,0,0,1,1,0,1,1,0,0,0,0,6,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2572,2572.png,whoQ10_1.png,data/government/whoQ10_1.png,exact,G,40.1,10,581.2111111111111,24.108320371007,0,1,1,1,0,1,1,0,0,0,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2573,2573.png,vis10.png,data/vis2/vis10.png,exact,I,45.8,10,482.40000000000003,21.963606261267753,0,0,0,1,1,1,0,0,0,0,1,12,3,3,6,2,1,0,0,0,0,0,0,0,0,0,1,1,0
2574,2574.png,v487_n7406_12_f2.png,data/science/v487_n7406_12_f2.png,exact,S,73.9,10,197.2111111111111,14.043187355835965,0,1,1,0,1,0,0,1,0,0,0,13,6,1,5,3,1,0,0,0,0,0,0,1,1,1,0,0,0
2575,2575.png,whoQ55_1.png,data/government/whoQ55_1.png,exact,G,30.9,10,903.6555555555556,30.060864185108777,0,0,1,1,0,0,1,0,0,0,0,3,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2576,2576.png,visMost392.png,data/vis1/visMost392.png,exact,I,51.5,10,461.8333333333333,21.490307892939395,0,0,0,0,0,1,0,0,1,0,1,14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2577,2577.png,np_41.png,data/news/np_41.png,exact,N,69.3,10,410.2333333333333,20.254217667768195,0,0,0,0,0,0,0,0,1,0,1,3,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2578,2578.png,v489_n7414_18_f3.png,data/science/v489_n7414_18_f3.png,exact,S,57.8,10,492.62222222222226,22.195094553126424,0,1,1,0,1,0,0,0,0,0,0,3,2,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0
2579,2579.png,v487_n7408_23_f1.png,data/science/v487_n7408_23_f1.png,exact,S,90.1,10,219.8777777777778,14.82827629152417,0,0,0,0,1,0,0,0,0,0,0,6,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2580,2580.png,visMost386.png,data/vis1/visMost386.png,exact,I,65.3,10,412.0111111111111,20.29805683091638,0,0,0,0,0,0,0,0,1,0,0,3,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2581,2581.png,whoQ36_2.png,data/government/whoQ36_2.png,exact,G,17.5,10,206.5,14.370107863199914,0,1,1,1,0,1,1,0,0,0,0,3,1,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0
2582,2582.png,economist_daily_chart_222.png,data/news/economist_daily_chart_222.png,exact,N,36.6,10,317.3777777777778,17.81509971282164,0,0,0,1,1,1,0,0,0,0,0,10,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2583,2583.png,v488_n7413_14_f2.png,data/science/v488_n7413_14_f2.png,exact,S,74.8,10,216.62222222222223,14.718091663738958,0,1,1,1,1,0,1,0,0,0,0,2,7,3,8,3,1,0,1,0,0,1,0,0,0,1,0,0,0
2584,2584.png,vis984.png,data/vis3/vis984.png,exact,I,37.5,10,484.72222222222223,22.016408022704844,0,0,0,0,0,0,0,0,1,0,1,12,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2585,2585.png,v483_n7389_6_f6.png,data/science/v483_n7389_6_f6.png,exact,S,74.0,10,215.33333333333334,14.674240468703426,0,1,1,0,1,0,1,0,0,0,0,6,6,2,3,4,1,0,0,0,1,1,0,1,0,1,0,0,0
2586,2586.png,visMost609.png,data/vis1/visMost609.png,exact,I,44.0,10,770.0,27.748873851023216,0,0,0,0,0,0,0,0,1,0,1,20,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0
2587,2587.png,visMost74.png,data/vis1/visMost74.png,exact,I,31.5,10,579.8333333333334,24.07972868064201,0,0,1,1,1,1,0,0,0,0,1,7,2,1,3,3,1,0,0,0,1,0,0,1,1,0,0,0,0
2588,2588.png,v488_n7412_7_f6.png,data/science/v488_n7412_7_f6.png,exact,S,75.8,10,438.6222222222222,20.94330972464052,0,1,1,0,1,0,0,0,0,0,0,6,2,1,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2589,2589.png,v482_n7386_1_f2.png,data/science/v482_n7386_1_f2.png,exact,S,73.2,10,637.7333333333333,25.253382611708343,0,0,0,0,1,0,0,0,0,0,1,5,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1
2590,2590.png,vis990.png,data/vis3/vis990.png,exact,I,42.3,10,678.0111111111111,26.038646491534674,0,1,0,1,1,1,0,0,0,0,1,9,0,5,11,4,1,0,0,1,0,1,0,0,0,0,1,1,0
2591,2591.png,v487_n7407_22_f1.png,data/science/v487_n7407_22_f1.png,exact,S,65.6,10,779.3777777777777,27.917338300378454,0,0,0,0,1,0,0,0,0,0,1,2,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2592,2592.png,visMost60.png,data/vis1/visMost60.png,exact,I,37.8,10,359.2888888888889,18.954917274651685,0,0,0,0,0,0,0,0,1,0,1,20,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2593,2593.png,vis748.png,data/vis3/vis748.png,exact,I,49.8,10,417.06666666666666,20.42221013178218,0,0,0,1,1,1,0,0,0,0,1,6,4,3,5,3,1,0,0,1,1,1,0,0,0,0,0,0,0
2594,2594.png,wsj149.png,data/news/wsj149.png,exact,N,66.0,10,480.44444444444446,21.91904296369813,0,0,1,1,1,1,0,0,0,0,0,7,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0
2595,2595.png,whoL10.png,data/government/whoL10.png,exact,G,44.0,10,388.44444444444446,19.708993998792643,0,1,0,0,1,1,0,0,0,0,1,6,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2596,2596.png,visMost153.png,data/vis1/visMost153.png,exact,I,47.9,10,400.5444444444445,20.013606482701825,0,0,0,0,0,0,0,0,1,0,0,20,0,2,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0
2597,2597.png,v483_n7388_8_f3.png,data/science/v483_n7388_8_f3.png,exact,S,65.2,10,478.4,21.872356983187704,0,1,1,0,1,0,0,0,0,0,0,6,7,2,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0
2598,2598.png,wsj161.png,data/news/wsj161.png,exact,N,45.5,10,849.1666666666666,29.14046442091592,0,0,1,1,1,1,1,1,0,0,1,6,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
2599,2599.png,wsj607.png,data/news/wsj607.png,exact,N,24.4,10,833.1555555555556,28.864434093804014,0,0,1,1,0,1,0,0,0,0,1,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2600,2600.png,visMost635.png,data/vis1/visMost635.png,exact,I,20.3,10,454.23333333333335,21.312750487286557,0,0,0,1,0,1,1,0,0,0,1,5,1,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0
2601,2601.png,treasuryL06_2.png,data/government/treasuryL06_2.png,exact,G,30.4,10,334.0444444444445,18.276882787949493,0,0,0,1,1,1,0,0,0,0,0,7,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2602,2602.png,visMost621.png,data/vis1/visMost621.png,exact,I,44.5,10,422.5,20.554804791094465,0,0,0,1,1,0,0,0,0,0,0,4,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2603,2603.png,vis774.png,data/vis3/vis774.png,exact,I,45.6,10,400.4888888888889,20.012218489934813,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0
2604,2604.png,wsj613.png,data/news/wsj613.png,exact,N,30.6,10,403.15555555555557,20.078733913161845,0,1,1,1,1,1,0,0,0,0,1,4,2,1,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0
2605,2605.png,wsj175.png,data/news/wsj175.png,exact,N,41.0,10,465.1111111111111,21.566434826162414,0,0,1,1,1,1,0,0,0,0,1,4,5,1,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0
2606,2606.png,whoL04.png,data/government/whoL04.png,exact,G,67.4,10,90.93333333333334,9.53589709116732,0,0,0,1,1,1,1,1,0,0,1,9,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2607,2607.png,visMost147.png,data/vis1/visMost147.png,exact,I,38.0,10,392.44444444444446,19.810210610804834,0,0,0,0,0,1,1,0,0,0,1,7,0,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0
2608,2608.png,v487_n7405_15_f3.png,data/science/v487_n7405_15_f3.png,exact,S,68.4,10,376.26666666666665,19.397594352565132,0,1,1,0,1,0,1,0,0,0,0,5,2,3,2,3,1,0,0,0,1,1,0,0,0,1,0,0,0
2609,2609.png,v489_n7416_2_f4.png,data/science/v489_n7416_2_f4.png,exact,S,79.2,10,117.28888888888889,10.829999487021636,0,1,1,1,1,0,1,0,0,0,0,8,6,4,8,4,1,0,1,0,1,1,0,1,0,0,0,0,0
2610,2610.png,visMost812.png,data/vis1/visMost812.png,exact,I,25.5,10,499.8333333333333,22.35695268441863,0,0,0,1,1,0,0,0,0,0,1,8,6,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2611,2611.png,whoN35_3.png,data/government/whoN35_3.png,exact,G,20.3,10,413.5666666666667,20.33633857572859,0,0,1,1,0,0,1,0,0,0,0,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2612,2612.png,vis947.png,data/vis3/vis947.png,exact,I,40.5,10,515.8333333333334,22.711964541477546,0,0,1,1,1,1,0,0,0,0,1,8,3,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
2613,2613.png,visMost806.png,data/vis1/visMost806.png,exact,I,70.1,10,872.1,29.53133928557931,0,0,0,1,1,1,0,0,1,0,1,6,8,5,6,3,1,0,0,0,0,1,0,0,0,0,1,1,0
2614,2614.png,vis953.png,data/vis3/vis953.png,exact,I,49.1,10,553.4333333333333,23.525163832231506,0,0,0,1,1,1,0,0,0,0,1,10,6,1,5,2,0,0,0,0,0,0,0,0,0,0,1,1,0
2615,2615.png,v482_n7386_10_f1.png,data/science/v482_n7386_10_f1.png,exact,S,73.2,10,674.4,25.969212541007092,1,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2616,2616.png,economist_daily_chart_18.png,data/news/economist_daily_chart_18.png,exact,N,52.6,10,663.6,25.760434778939583,0,0,1,1,0,0,0,0,0,0,0,2,8,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2617,2617.png,v490_n7419_3_f5.png,data/science/v490_n7419_3_f5.png,exact,S,81.0,10,333.55555555555554,18.263503375736967,0,1,1,1,0,0,1,0,0,0,0,6,1,7,4,3,1,0,1,0,0,1,1,0,0,0,0,0,0
2618,2618.png,economist_daily_chart_30.png,data/news/economist_daily_chart_30.png,exact,N,65.3,10,294.9,17.172652678022693,0,0,1,1,0,1,1,0,0,0,0,8,3,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0
2619,2619.png,visMost190.png,data/vis1/visMost190.png,exact,I,58.8,10,701.0666666666667,26.477663542440197,0,1,1,1,1,1,1,1,0,0,1,10,4,2,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0
2620,2620.png,treasuryD11.png,data/government/treasuryD11.png,exact,G,33.6,10,809.3777777777777,28.44956551123018,0,1,1,1,1,1,0,0,0,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2621,2621.png,whoQ12_3.png,data/government/whoQ12_3.png,exact,G,35.6,10,390.7111111111111,19.766413713952037,0,0,0,0,0,1,1,1,0,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2622,2622.png,whoK06_1.png,data/government/whoK06_1.png,exact,G,23.4,10,198.7111111111111,14.096492865642542,0,0,0,1,0,1,1,0,0,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2623,2623.png,v483_n7389_21_f4.png,data/science/v483_n7389_21_f4.png,exact,S,60.8,10,628.1777777777778,25.063474974108793,0,0,1,0,0,1,0,0,0,1,0,0,8,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2624,2624.png,visMost184.png,data/vis1/visMost184.png,exact,I,55.0,10,549.5555555555555,23.442601296689656,0,0,0,1,0,0,0,0,1,0,1,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2625,2625.png,v485_n7399_2_f6.png,data/science/v485_n7399_2_f6.png,exact,S,80.4,10,606.7111111111111,24.63150647262792,0,1,1,0,0,0,1,0,0,0,0,5,2,4,4,3,1,0,1,0,0,1,1,0,0,0,0,0,0
2626,2626.png,treasuryG01_2.png,data/government/treasuryG01_2.png,exact,G,24.1,10,519.6555555555556,22.7959548068414,0,1,1,1,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2627,2627.png,economist_daily_chart_24.png,data/news/economist_daily_chart_24.png,exact,N,41.4,10,662.9333333333333,25.747491787227222,0,0,1,1,0,1,1,1,0,0,0,5,5,4,4,3,1,0,1,0,0,0,0,0,1,0,1,0,0
